"old_path","file_role","scientific_owner","active_status","tracked","baseline_manifest_member","destination_repo","proposed_new_path","rationale"
"tests/testthat/test-gsea-concordance-comparison-field.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-gsea-concordance-comparison-field.R","scientific / architectural regression guard"
"tests/testthat/test-gsea-concordance-leading-edge-identity.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-gsea-concordance-leading-edge-identity.R","scientific / architectural regression guard"
"tests/testthat/test-gsea-concordance-source-vocabulary.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-gsea-concordance-source-vocabulary.R","scientific / architectural regression guard"
"tests/testthat/test-gsea-diagnostics-comparison-integration.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-gsea-diagnostics-comparison-integration.R","scientific / architectural regression guard"
"tests/testthat/test-gsea-wgcna-concordance-diagnostics.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-gsea-wgcna-concordance-diagnostics.R","scientific / architectural regression guard"
"tests/testthat/test-gsea-wgcna-concordance.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-gsea-wgcna-concordance.R","scientific / architectural regression guard"
"tests/testthat/test-gsea-wgcna-ontology-theme-integration.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-gsea-wgcna-ontology-theme-integration.R","scientific / architectural regression guard"
"tests/testthat/test-immunostaining-candidate-comparison.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-immunostaining-candidate-comparison.R","scientific / architectural regression guard"
"tests/testthat/test-joint-compartment-qc-publication-figures.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-joint-compartment-qc-publication-figures.R","scientific / architectural regression guard"
"tests/testthat/test-joint-compartment-qc.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-joint-compartment-qc.R","scientific / architectural regression guard"
"tests/testthat/test-manifest-writing.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-manifest-writing.R","scientific / architectural regression guard"
"tests/testthat/test-manuscript-figure-entrypoints.R","TEST","publication","ACTIVE_CANONICAL",TRUE,TRUE,"Exp9_manuscript","tests/testthat/test-manuscript-figure-entrypoints.R","publication-layer guard: asserts figure renderer/panel behaviour, so it travels with the renderers it guards"
"tests/testthat/test-manuscript-figure3-utils.R","TEST","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","tests/testthat/test-manuscript-figure3-utils.R","publication-layer guard: asserts figure renderer/panel behaviour, so it travels with the renderers it guards"
"tests/testthat/test-manuscript-go-theme-utils.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-manuscript-go-theme-utils.R","scientific / architectural regression guard"
"tests/testthat/test-mapping-branch-utils.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-mapping-branch-utils.R","scientific / architectural regression guard"
"tests/testthat/test-microglia-targeted-signature-contract.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-microglia-targeted-signature-contract.R","scientific / architectural regression guard"
"tests/testthat/test-microglia-wgcna-nature-readiness-audit.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-microglia-wgcna-nature-readiness-audit.R","scientific / architectural regression guard"
"tests/testthat/test-module-score-metadata-resolution.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-module-score-metadata-resolution.R","scientific / architectural regression guard"
"tests/testthat/test-module-script-entrypoints.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-module-script-entrypoints.R","scientific / architectural regression guard"
"tests/testthat/test-nature-final-v7-figure-layer.R","TEST","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","tests/testthat/test-nature-final-v7-figure-layer.R","publication-layer guard: asserts figure renderer/panel behaviour, so it travels with the renderers it guards"
"tests/testthat/test-nature-v2-figure-layer.R","TEST","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","tests/testthat/test-nature-v2-figure-layer.R","publication-layer guard: asserts figure renderer/panel behaviour, so it travels with the renderers it guards"
"tests/testthat/test-neuropil-reference-interpretation.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-neuropil-reference-interpretation.R","scientific / architectural regression guard"
"tests/testthat/test-null-coalescing.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-null-coalescing.R","scientific / architectural regression guard"
"tests/testthat/test-output-namespace-contract.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,TRUE,"pRoteomics","tests/testthat/test-output-namespace-contract.R","scientific / architectural regression guard"
"tests/testthat/test-paths.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-paths.R","scientific / architectural regression guard"
"tests/testthat/test-pipeline-registry.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,TRUE,"pRoteomics","tests/testthat/test-pipeline-registry.R","scientific / architectural regression guard"
"tests/testthat/test-plotting-nature.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-plotting-nature.R","scientific / architectural regression guard"
"tests/testthat/test-program-evidence-audit.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-program-evidence-audit.R","scientific / architectural regression guard"
"tests/testthat/test-protein-group-enrichment-utils.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-protein-group-enrichment-utils.R","scientific / architectural regression guard"
"tests/testthat/test-protein-mapping-utils.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-protein-mapping-utils.R","scientific / architectural regression guard"
"tests/testthat/test-protigy-stat-gct-utils.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-protigy-stat-gct-utils.R","scientific / architectural regression guard"
"tests/testthat/test-publication-freeze-manifest.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,TRUE,"pRoteomics","tests/testthat/test-publication-freeze-manifest.R","scientific / architectural regression guard"
"tests/testthat/test-publication-hardening.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-publication-hardening.R","scientific / architectural regression guard"
"tests/testthat/test-publication-registry.R","TEST","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","tests/testthat/test-publication-registry.R","publication-layer guard: asserts figure renderer/panel behaviour, so it travels with the renderers it guards"
"tests/testthat/test-renv-lock-audit.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-renv-lock-audit.R","scientific / architectural regression guard"
"tests/testthat/test-repository-hygiene.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-repository-hygiene.R","scientific / architectural regression guard"
"tests/testthat/test-schema-validation.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-schema-validation.R","scientific / architectural regression guard"
"tests/testthat/test-source-data-export-copy.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-source-data-export-copy.R","scientific / architectural regression guard"
"tests/testthat/test-source-data-journal-scope.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-source-data-journal-scope.R","scientific / architectural regression guard"
"tests/testthat/test-spatial-cell-atlas.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-spatial-cell-atlas.R","scientific / architectural regression guard"
"tests/testthat/test-spatial-network-dataset-argument.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-spatial-network-dataset-argument.R","scientific / architectural regression guard"
"tests/testthat/test-spatial-network-dataset-awareness.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-spatial-network-dataset-awareness.R","scientific / architectural regression guard"
"tests/testthat/test-spatial-sample-key-parsing.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-spatial-sample-key-parsing.R","scientific / architectural regression guard"
"tests/testthat/test-spatial-systems-foundations.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-spatial-systems-foundations.R","scientific / architectural regression guard"
"tests/testthat/test-spatial-v6-figure-layer.R","TEST","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","tests/testthat/test-spatial-v6-figure-layer.R","publication-layer guard: asserts figure renderer/panel behaviour, so it travels with the renderers it guards"
"tests/testthat/test-stage07-comparison-column-normalization.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-stage07-comparison-column-normalization.R","scientific / architectural regression guard"
"tests/testthat/test-stage11-ranked-gsea-source-vocabulary.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-stage11-ranked-gsea-source-vocabulary.R","scientific / architectural regression guard"
"tests/testthat/test-stage12-context-claim-limitation-contract.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-stage12-context-claim-limitation-contract.R","scientific / architectural regression guard"
"tests/testthat/test-stage12-empirical-marker-v2-contract.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-stage12-empirical-marker-v2-contract.R","scientific / architectural regression guard"
"tests/testthat/test-story-v3-figure-layer.R","TEST","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","tests/testthat/test-story-v3-figure-layer.R","publication-layer guard: asserts figure renderer/panel behaviour, so it travels with the renderers it guards"
"tests/testthat/test-story-v4-figure-layer.R","TEST","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","tests/testthat/test-story-v4-figure-layer.R","publication-layer guard: asserts figure renderer/panel behaviour, so it travels with the renderers it guards"
"tests/testthat/test-story-v5-figure-layer.R","TEST","publication","ACTIVE_CANONICAL",TRUE,FALSE,"Exp9_manuscript","tests/testthat/test-story-v5-figure-layer.R","publication-layer guard: asserts figure renderer/panel behaviour, so it travels with the renderers it guards"
"tests/testthat/test-stress-response-biological-audit.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-stress-response-biological-audit.R","scientific / architectural regression guard"
"tests/testthat/test-sus-res-biological-audit-workbook.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-sus-res-biological-audit-workbook.R","scientific / architectural regression guard"
"tests/testthat/test-sus-res-biological-summary-artifact.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-sus-res-biological-summary-artifact.R","scientific / architectural regression guard"
"tests/testthat/test-sus-res-spatial-dap-atlas.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-sus-res-spatial-dap-atlas.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-cache-hydration-parity.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-cache-hydration-parity.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-candidate-protein-shortlist.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-candidate-protein-shortlist.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-canonical-supermodule-label-key.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-canonical-supermodule-label-key.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-circular-atlas-tier-specific-fdr.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-circular-atlas-tier-specific-fdr.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-claim-readiness.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-claim-readiness.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-downstream-scripts.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-downstream-scripts.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-empirical-marker-v2-contract.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-empirical-marker-v2-contract.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-feature-contracts.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-feature-contracts.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-go-comparison-utils.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-go-comparison-utils.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-group-effect-consumer-utils.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-group-effect-consumer-utils.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-group-effects-confidence-intervals.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-group-effects-confidence-intervals.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-group-effects-contract.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-group-effects-contract.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-group-effects-live-implementation.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-group-effects-live-implementation.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-group-effects-phase2b.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-group-effects-phase2b.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-identity-contract.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-identity-contract.R","scientific / architectural regression guard"
"tests/testthat/test-wgcna-label-activation.R","TEST","proteomics","ACTIVE_CANONICAL",TRUE,FALSE,"pRoteomics","tests/testthat/test-wgcna-label-activation.R","scientific / architectural regression guard"
